Sector,Type,Name,Link
35,SNIa,2021dic,https://tess.mit.edu/public/tesstransients/images/sector35/lc_2021dic_cleaned.png
35,SNIa,2021eng,https://tess.mit.edu/public/tesstransients/images/sector35/lc_2021eng_cleaned.png
35,SNIa,2021dev,https://tess.mit.edu/public/tesstransients/images/sector35/lc_2021dev_cleaned.png
36,SNIa,2021gkb,https://tess.mit.edu/public/tesstransients/images/sector36/lc_2021gkb_cleaned.png
36,SNIa,2021ftu,https://tess.mit.edu/public/tesstransients/images/sector36/lc_2021ftu_cleaned.png
36,SNIa,2021hup,https://tess.mit.edu/public/tesstransients/images/sector36/lc_2021hup_cleaned.png
36,SNIa,2021hsg,https://tess.mit.edu/public/tesstransients/images/sector36/lc_2021hsg_cleaned.png
36,SNIa,2021gwn,https://tess.mit.edu/public/tesstransients/images/sector36/lc_2021gwn_cleaned.png
36,SNIa,2021hfq,https://tess.mit.edu/public/tesstransients/images/sector36/lc_2021hfq_cleaned.png
37,SNIa,2021hvo,https://tess.mit.edu/public/tesstransients/images/sector37/lc_2021hvo_cleaned.png
37,SNIa-91bg-lik,e 2021jbp,https://tess.mit.edu/public/tesstransients/images/sector37/lc_e 2021jbp_cleaned.png
37,SNIa,2021iff,https://tess.mit.edu/public/tesstransients/images/sector37/lc_2021iff_cleaned.png
40,SNIa,2021rax,https://tess.mit.edu/public/tesstransients/images/sector40/lc_2021rax_cleaned.png
40,SNIa,2021soe,https://tess.mit.edu/public/tesstransients/images/sector40/lc_2021soe_cleaned.png
40,SNIa,2021ssv,https://tess.mit.edu/public/tesstransients/images/sector40/lc_2021ssv_cleaned.png
40,SNIa,2021rgm,https://tess.mit.edu/public/tesstransients/images/sector40/lc_2021rgm_cleaned.png
40,SNIa-pec,2021scb,https://tess.mit.edu/public/tesstransients/images/sector40/lc_2021scb_cleaned.png
40,SNIa,2021sxf,https://tess.mit.edu/public/tesstransients/images/sector40/lc_2021sxf_cleaned.png
40,SNIa,2021ubo,https://tess.mit.edu/public/tesstransients/images/sector40/lc_2021ubo_cleaned.png
40,SNIa,2021sis,https://tess.mit.edu/public/tesstransients/images/sector40/lc_2021sis_cleaned.png
40,SNIa,2021ses,https://tess.mit.edu/public/tesstransients/images/sector40/lc_2021ses_cleaned.png
40,SNIa,2021rde,https://tess.mit.edu/public/tesstransients/images/sector40/lc_2021rde_cleaned.png
40,SNIa,2021sfh,https://tess.mit.edu/public/tesstransients/images/sector40/lc_2021sfh_cleaned.png
41,SNIa,2021udg,https://tess.mit.edu/public/tesstransients/images/sector41/lc_2021udg_cleaned.png
41,SNIa,2021vib,https://tess.mit.edu/public/tesstransients/images/sector41/lc_2021vib_cleaned.png
41,SNIa,2021udt,https://tess.mit.edu/public/tesstransients/images/sector41/lc_2021udt_cleaned.png
41,SNIa,2021ucq,https://tess.mit.edu/public/tesstransients/images/sector41/lc_2021ucq_cleaned.png
41,SNIa,2021udu,https://tess.mit.edu/public/tesstransients/images/sector41/lc_2021udu_cleaned.png
41,SNIa,2021uef,https://tess.mit.edu/public/tesstransients/images/sector41/lc_2021uef_cleaned.png
41,SNIa,2021uhz,https://tess.mit.edu/public/tesstransients/images/sector41/lc_2021uhz_cleaned.png
41,SNIa,2021udo,https://tess.mit.edu/public/tesstransients/images/sector41/lc_2021udo_cleaned.png
42,SNIa,2021wzo,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021wzo_cleaned.png
42,SNIa,2021xes,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xes_cleaned.png
42,SNIa,2021xte,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xte_cleaned.png
42,SNIa,2021xuj,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xuj_cleaned.png
42,SNIa,2021xzl,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xzl_cleaned.png
42,SNIa,2021xan,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xan_cleaned.png
42,SNIa,2021ybw,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021ybw_cleaned.png
42,SNIa,2021ycy,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021ycy_cleaned.png
42,SNIa,2021yly,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021yly_cleaned.png
42,SNIa,2021ydb,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021ydb_cleaned.png
42,SNIa,2021xbb,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xbb_cleaned.png
42,SNIa,2021xxz,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xxz_cleaned.png
42,SNIa,2021yyc,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021yyc_cleaned.png
42,SNIa,2021yik,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021yik_cleaned.png
42,SNIa,2021yyu,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021yyu_cleaned.png
42,SNIa,2021xhj,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xhj_cleaned.png
42,SNIa,2021ysn,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021ysn_cleaned.png
42,SNIa,2021xvg,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xvg_cleaned.png
42,SNIa,2021wyw,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021wyw_cleaned.png
42,SNIa,2021xbm,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xbm_cleaned.png
42,SNIa,2021xxn,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xxn_cleaned.png
42,SNIa,2021xzf,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xzf_cleaned.png
42,SNIa,2021ybj,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021ybj_cleaned.png
42,SNIa,2021wue,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021wue_cleaned.png
42,SNIa,2021yab,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021yab_cleaned.png
42,SNIa,2021xmj,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xmj_cleaned.png
42,SNIa,2021wus,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021wus_cleaned.png
42,SNIa,2021xjl,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xjl_cleaned.png
42,SNIa,2021yaj,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021yaj_cleaned.png
42,SNIa,2021xoh,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xoh_cleaned.png
42,SNIa,2021xoi,https://tess.mit.edu/public/tesstransients/images/sector42/lc_2021xoi_cleaned.png
43,SNIa-91T-like,2021abbl,https://tess.mit.edu/public/tesstransients/images/sector43/lc_2021abbl_cleaned.png
43,SNIa,2021aanc,https://tess.mit.edu/public/tesstransients/images/sector43/lc_2021aanc_cleaned.png
43,SNIa,2021aafd,https://tess.mit.edu/public/tesstransients/images/sector43/lc_2021aafd_cleaned.png
43,SNIa-91T-like,2021aazx,https://tess.mit.edu/public/tesstransients/images/sector43/lc_2021aazx_cleaned.png
43,SNIa,2021zoj,https://tess.mit.edu/public/tesstransients/images/sector43/lc_2021zoj_cleaned.png
43,SNIa,2021abgd,https://tess.mit.edu/public/tesstransients/images/sector43/lc_2021abgd_cleaned.png
43,SNIa-91bg-lik,e 2021zqs,https://tess.mit.edu/public/tesstransients/images/sector43/lc_e 2021zqs_cleaned.png
43,SNIa-SC,2021zny,https://tess.mit.edu/public/tesstransients/images/sector43/lc_2021zny_cleaned.png
43,SNIa,2021zcv,https://tess.mit.edu/public/tesstransients/images/sector43/lc_2021zcv_cleaned.png
44,SNIa-91T-like,2021adad,https://tess.mit.edu/public/tesstransients/images/sector44/lc_2021adad_cleaned.png
44,SNIa,2021abzn,https://tess.mit.edu/public/tesstransients/images/sector44/lc_2021abzn_cleaned.png
44,SNIa,2021acnn,https://tess.mit.edu/public/tesstransients/images/sector44/lc_2021acnn_cleaned.png
44,SNIa,2021abht,https://tess.mit.edu/public/tesstransients/images/sector44/lc_2021abht_cleaned.png
44,SNIa,2021adsn,https://tess.mit.edu/public/tesstransients/images/sector44/lc_2021adsn_cleaned.png
44,SNIa,2021adah,https://tess.mit.edu/public/tesstransients/images/sector44/lc_2021adah_cleaned.png
44,SNIa,2021aboy,https://tess.mit.edu/public/tesstransients/images/sector44/lc_2021aboy_cleaned.png
44,SNIa,2021abzi,https://tess.mit.edu/public/tesstransients/images/sector44/lc_2021abzi_cleaned.png
44,SNIa,2021acvk,https://tess.mit.edu/public/tesstransients/images/sector44/lc_2021acvk_cleaned.png
44,SNIa,2021adsh,https://tess.mit.edu/public/tesstransients/images/sector44/lc_2021adsh_cleaned.png
45,SNIa,2021aesq,https://tess.mit.edu/public/tesstransients/images/sector45/lc_2021aesq_cleaned.png
45,SNIa,2021aebn,https://tess.mit.edu/public/tesstransients/images/sector45/lc_2021aebn_cleaned.png
45,SNIa-91T-like,2021aevw,https://tess.mit.edu/public/tesstransients/images/sector45/lc_2021aevw_cleaned.png
45,SNIa,2021adrh,https://tess.mit.edu/public/tesstransients/images/sector45/lc_2021adrh_cleaned.png
45,SNIa,2021adva,https://tess.mit.edu/public/tesstransients/images/sector45/lc_2021adva_cleaned.png
45,SNIa,2021aemm,https://tess.mit.edu/public/tesstransients/images/sector45/lc_2021aemm_cleaned.png
46,SNIa-91bg-lik,e 2021afur,https://tess.mit.edu/public/tesstransients/images/sector46/lc_e 2021afur_cleaned.png
46,SNIa,2021agrt,https://tess.mit.edu/public/tesstransients/images/sector46/lc_2021agrt_cleaned.png
46,SNIa,2021aggu,https://tess.mit.edu/public/tesstransients/images/sector46/lc_2021aggu_cleaned.png
46,SNIa,2021agfp,https://tess.mit.edu/public/tesstransients/images/sector46/lc_2021agfp_cleaned.png
46,SNIa,2021agps,https://tess.mit.edu/public/tesstransients/images/sector46/lc_2021agps_cleaned.png
46,SNIa,2021afzz,https://tess.mit.edu/public/tesstransients/images/sector46/lc_2021afzz_cleaned.png
46,SNIa,2021agqe,https://tess.mit.edu/public/tesstransients/images/sector46/lc_2021agqe_cleaned.png
47,SNIa,2022il,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022il_cleaned.png
47,SNIa-91T-like,2022im,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022im_cleaned.png
47,SNIa,2022afw,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022afw_cleaned.png
47,SNIa,2022afx,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022afx_cleaned.png
47,SNIa,2022aiw,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022aiw_cleaned.png
47,SNIa,2022ayg,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022ayg_cleaned.png
47,SNIa,2022ahj,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022ahj_cleaned.png
47,SNIa,2022sr,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022sr_cleaned.png
47,SNIa,2022ajw,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022ajw_cleaned.png
47,SNIa,2022re,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022re_cleaned.png
47,SNIa,2022ik,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022ik_cleaned.png
47,SNIa,2022io,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022io_cleaned.png
47,SNIa,2022mo,https://tess.mit.edu/public/tesstransients/images/sector47/lc_2022mo_cleaned.png
48,SNIa,2022dbs,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022dbs_cleaned.png
48,SNIa,2022cxh,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022cxh_cleaned.png
48,SNIa,2022czi,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022czi_cleaned.png
48,SNIa-91T-like,2022dcf,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022dcf_cleaned.png
48,SNIa,2022bii,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022bii_cleaned.png
48,SNIa,2022blw,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022blw_cleaned.png
48,SNIa,2022cbh,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022cbh_cleaned.png
48,SNIa,2022bjn,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022bjn_cleaned.png
48,SNIa,2022ccz,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022ccz_cleaned.png
48,SNIa,2022cox,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022cox_cleaned.png
48,SNIa,2022dma,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022dma_cleaned.png
48,SNIa,2022dag,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022dag_cleaned.png
48,SNIa,2022bmc,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022bmc_cleaned.png
48,SNIa,2022dmc,https://tess.mit.edu/public/tesstransients/images/sector48/lc_2022dmc_cleaned.png
49,SNIa,2022eoa,https://tess.mit.edu/public/tesstransients/images/sector49/lc_2022eoa_cleaned.png
49,SNIa,2022eat,https://tess.mit.edu/public/tesstransients/images/sector49/lc_2022eat_cleaned.png
49,SNIa-91T-like,2022een,https://tess.mit.edu/public/tesstransients/images/sector49/lc_2022een_cleaned.png
49,SNIa,2022eyy,https://tess.mit.edu/public/tesstransients/images/sector49/lc_2022eyy_cleaned.png
49,SNIa,2022doj,https://tess.mit.edu/public/tesstransients/images/sector49/lc_2022doj_cleaned.png
49,SNIa,2022ery,https://tess.mit.edu/public/tesstransients/images/sector49/lc_2022ery_cleaned.png
49,SNIa,2022eaz,https://tess.mit.edu/public/tesstransients/images/sector49/lc_2022eaz_cleaned.png
49,SNIa,2022emj,https://tess.mit.edu/public/tesstransients/images/sector49/lc_2022emj_cleaned.png
49,SNIax[02cx-li,ke] 2022eyw,https://tess.mit.edu/public/tesstransients/images/sector49/lc_ke] 2022eyw_cleaned.png
49,SNIa,2022eaw,https://tess.mit.edu/public/tesstransients/images/sector49/lc_2022eaw_cleaned.png
49,SNIa,2022dme,https://tess.mit.edu/public/tesstransients/images/sector49/lc_2022dme_cleaned.png
49,SNIa,2022exc,https://tess.mit.edu/public/tesstransients/images/sector49/lc_2022exc_cleaned.png
50,SNIa,2022fly,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022fly_cleaned.png
50,SNIa,2022fud,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022fud_cleaned.png
50,SNIa,2022hox,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022hox_cleaned.png
50,SNIa,2022fpz,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022fpz_cleaned.png
50,SNIa,2022gcf,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022gcf_cleaned.png
50,SNIa,2022gtw,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022gtw_cleaned.png
50,SNIa,2022ihd,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022ihd_cleaned.png
50,SNIa,2022gyi,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022gyi_cleaned.png
50,SNIa,2022gdg,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022gdg_cleaned.png
50,SNIa,2022gjt,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022gjt_cleaned.png
50,SNIa,2022fue,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022fue_cleaned.png
50,SNIa,2022fjy,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022fjy_cleaned.png
50,SNIa-91T-like,2022fou,https://tess.mit.edu/public/tesstransients/images/sector50/lc_2022fou_cleaned.png
51,SNIa,2022iqp,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022iqp_cleaned.png
51,SNIa,2022jnm,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jnm_cleaned.png
51,SNIa,2022isb,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022isb_cleaned.png
51,SNIa-91T-like,2022jdv,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jdv_cleaned.png
51,SNIa,2022jii,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jii_cleaned.png
51,SNIa,2022jwl,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jwl_cleaned.png
51,SNIa,2022jnx,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jnx_cleaned.png
51,SNIa,2022jnr,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jnr_cleaned.png
51,SNIa-91T-like,2022jso,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jso_cleaned.png
51,SNIa,2022jqg,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jqg_cleaned.png
51,SNIa,2022jut,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jut_cleaned.png
51,SNIa,2022jbg,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jbg_cleaned.png
51,SNIa,2022ies,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022ies_cleaned.png
51,SNIa,2022ilq,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022ilq_cleaned.png
51,SNIa,2022jwh,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jwh_cleaned.png
51,SNIa,2022jsp,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jsp_cleaned.png
51,SNIa,2022jwy,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jwy_cleaned.png
51,SNIa,2022ina,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022ina_cleaned.png
51,SNIa,2022jpn,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jpn_cleaned.png
51,SNIa,2022jhq,https://tess.mit.edu/public/tesstransients/images/sector51/lc_2022jhq_cleaned.png
52,SNIa-91T-like,2022kzz,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022kzz_cleaned.png
52,SNIa,2022kla,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022kla_cleaned.png
52,SNIa,2022mnz,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022mnz_cleaned.png
52,SNIa,2022kie,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022kie_cleaned.png
52,SNIa,2022lfg,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022lfg_cleaned.png
52,SNIa,2022lzm,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022lzm_cleaned.png
52,SNIa,2022kkt,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022kkt_cleaned.png
52,SNIa,2022klm,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022klm_cleaned.png
52,SNIa,2022lce,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022lce_cleaned.png
52,SNIa,2022lqo,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022lqo_cleaned.png
52,SNIa,2022mhg,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022mhg_cleaned.png
52,SNIa,2022khr,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022khr_cleaned.png
52,SNIa,2022kwf,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022kwf_cleaned.png
52,SNIa,2022khf,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022khf_cleaned.png
52,SNIa,2022kyv,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022kyv_cleaned.png
52,SNIa,2022lmr,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022lmr_cleaned.png
52,SNIa,2022muy,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022muy_cleaned.png
52,SNIa,2022mbq,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022mbq_cleaned.png
52,SNIa-91T-like,2022mgt,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022mgt_cleaned.png
52,SNIa,2022kia,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022kia_cleaned.png
52,SNIa-91T-like,2022kpc,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022kpc_cleaned.png
52,SNIa,2022kyw,https://tess.mit.edu/public/tesstransients/images/sector52/lc_2022kyw_cleaned.png
53,SNIa,2022ojj,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022ojj_cleaned.png
53,SNIa,2022mtp,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022mtp_cleaned.png
53,SNIa,2022ohi,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022ohi_cleaned.png
53,SNIa,2022mzb,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022mzb_cleaned.png
53,SNIa,2022nid,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022nid_cleaned.png
53,SNIa,2022nxs,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022nxs_cleaned.png
53,SNIa,2022ocb,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022ocb_cleaned.png
53,SNIa,2022opl,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022opl_cleaned.png
53,SNIa,2022nab,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022nab_cleaned.png
53,SNIa,2022ohu,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022ohu_cleaned.png
53,SNIa,2022ney,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022ney_cleaned.png
53,SNIa,2022oci,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022oci_cleaned.png
53,SNIa,2022ooo,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022ooo_cleaned.png
53,SNIa,2022ngs,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022ngs_cleaned.png
53,SNIa,2022ohh,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022ohh_cleaned.png
53,SNIa,2022ojr,https://tess.mit.edu/public/tesstransients/images/sector53/lc_2022ojr_cleaned.png
54,SNIa,2022oxd,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022oxd_cleaned.png
54,SNIa,2022prd,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022prd_cleaned.png
54,SNIa,2022qes,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022qes_cleaned.png
54,SNIa,2022osg,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022osg_cleaned.png
54,SNIa,2022pjr,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022pjr_cleaned.png
54,SNIa,2022qdx,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022qdx_cleaned.png
54,SNIa,2022qmk,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022qmk_cleaned.png
54,SNIa,2022oqx,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022oqx_cleaned.png
54,SNIa,2022qlo,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022qlo_cleaned.png
54,SNIa,2022ppl,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022ppl_cleaned.png
54,SNIa,2022pib,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022pib_cleaned.png
54,SNIa,2022orr,https://tess.mit.edu/public/tesstransients/images/sector54/lc_2022orr_cleaned.png
55,SNIa,2022rti,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022rti_cleaned.png
55,SNIa,2022sjf,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022sjf_cleaned.png
55,SNIa,2022rfj,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022rfj_cleaned.png
55,SNIa,2022rky,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022rky_cleaned.png
55,SNIa,2022son,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022son_cleaned.png
55,SNIa,2022rsb,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022rsb_cleaned.png
55,SNIa,2022rzz,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022rzz_cleaned.png
55,SNIa,2022qye,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022qye_cleaned.png
55,SNIa,2022rvb,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022rvb_cleaned.png
55,SNIa,2022roy,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022roy_cleaned.png
55,SNIa,2022rnw,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022rnw_cleaned.png
55,SNIa,2022rfh,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022rfh_cleaned.png
55,SNIa,2022rll,https://tess.mit.edu/public/tesstransients/images/sector55/lc_2022rll_cleaned.png
56,SNIa,2022wbm,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022wbm_cleaned.png
56,SNIa,2022ukm,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022ukm_cleaned.png
56,SNIa,2022vwd,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022vwd_cleaned.png
56,SNIa,2022wgb,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022wgb_cleaned.png
56,SNIa,2022ugg,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022ugg_cleaned.png
56,SNIa,2022uwh,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022uwh_cleaned.png
56,SNIa,2022wcm,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022wcm_cleaned.png
56,SNIa,2022uuy,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022uuy_cleaned.png
56,SNIa,2022vsq,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022vsq_cleaned.png
56,SNIa-91bg-lik,e 2022vxf,https://tess.mit.edu/public/tesstransients/images/sector56/lc_e 2022vxf_cleaned.png
56,SNIa,2022ubr,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022ubr_cleaned.png
56,SNIa,2022vpn,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022vpn_cleaned.png
56,SNIa,2022wbo,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022wbo_cleaned.png
56,SNIa,2022wbp,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022wbp_cleaned.png
56,SNIa,2022ufg,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022ufg_cleaned.png
56,SNIa,2022wen,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022wen_cleaned.png
56,SNIa,2022wkj,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022wkj_cleaned.png
56,SNIa,2022ubd,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022ubd_cleaned.png
56,SNIa,2022wlh,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022wlh_cleaned.png
56,SNIa,2022uso,https://tess.mit.edu/public/tesstransients/images/sector56/lc_2022uso_cleaned.png
57,SNIa,2022ydi,https://tess.mit.edu/public/tesstransients/images/sector57/lc_2022ydi_cleaned.png
57,SNIa,2022yqa,https://tess.mit.edu/public/tesstransients/images/sector57/lc_2022yqa_cleaned.png
57,SNIa,2022yeo,https://tess.mit.edu/public/tesstransients/images/sector57/lc_2022yeo_cleaned.png
57,SNIa,2022yye,https://tess.mit.edu/public/tesstransients/images/sector57/lc_2022yye_cleaned.png
57,SNIa,2022xlx,https://tess.mit.edu/public/tesstransients/images/sector57/lc_2022xlx_cleaned.png
57,SNIa,2022xhn,https://tess.mit.edu/public/tesstransients/images/sector57/lc_2022xhn_cleaned.png
57,SNIa,2022xja,https://tess.mit.edu/public/tesstransients/images/sector57/lc_2022xja_cleaned.png
57,SNIa,2022znd,https://tess.mit.edu/public/tesstransients/images/sector57/lc_2022znd_cleaned.png
57,SNIa,2022yoi,https://tess.mit.edu/public/tesstransients/images/sector57/lc_2022yoi_cleaned.png
57,SNIa,2022ydr,https://tess.mit.edu/public/tesstransients/images/sector57/lc_2022ydr_cleaned.png
57,SNIa,2022wln,https://tess.mit.edu/public/tesstransients/images/sector57/lc_2022wln_cleaned.png
