sector,type,name
25,Unclassified,2020pcz
25,Unclassified,2020pdp
25,SNII,2020koc
25,Unclassified,2020kbb
25,Unclassified,2020kco
25,Unclassified,2020kgz
25,Unclassified,2020kju
25,Unclassified,2020lbc
25,Unclassified,2020liy
25,Unclassified,2020ljt
25,Unclassified,2020llg
25,Unclassified,2020lli
25,Unclassified,2020lll
25,Unclassified,2020lln
25,Unclassified,2020llq
25,Unclassified,2020llr
25,SNIc,2020lls
25,Unclassified,2020lpp
25,Unclassified,2020lpr
25,Unclassified,2020lps
25,Unclassified,2020lpt
25,Unclassified,2020lpu
25,Unclassified,2020lpv
25,Unclassified,2020lpw
25,Unclassified,2020lpx
25,Unclassified,2020lrk
25,Unclassified,2020mcz
25,Unclassified,2020meq
25,Unclassified,2020oks
25,Unclassified,2020ovb
25,Unclassified,2020jxs
25,Unclassified,2020kbo
25,Unclassified,2020kez
25,Unclassified,2020kgi
25,Unclassified,2020kzx
25,Unclassified,2020lfj
25,Unclassified,2020lgi
25,Unclassified,2020lgw
25,Unclassified,2020lmi
25,SNIa,2020lrd
25,Unclassified,2020ltf
25,Unclassified,2020lwi
25,Unclassified,2020mhv
25,Unclassified,2020mid
25,Unclassified,2020mig
25,Unclassified,2020mlr
25,SNIa,2020lgh
25,SNIa,2020mby
25,Unclassified,2020oev
25,Unclassified,2020pgh
25,Unclassified,2020kdo
25,Unclassified,2020kfw
25,Unclassified,2020kgm
25,Unclassified,2020ksh
25,Unclassified,2020kvs
25,Unclassified,2020lrj
25,SNIa,2020lsj
25,Unclassified,2020mah
25,Unclassified,2020maj
25,Unclassified,2020mlb
25,Unclassified,2020mlf
25,Unclassified,2020mqi
25,SNIa,2020kdb
25,SNIa,2020kzp
25,SNIa,2020lgk
25,SNIa,2020maw
25,Unclassified,2020nca
25,Unclassified,2020nhb
25,Unclassified,2020omm
25,Unclassified,2020kmy
25,Unclassified,2020kam
25,Unclassified,2020kao
25,Unclassified,2020kap
25,Unclassified,2020kaq
25,Unclassified,2020kav
25,Unclassified,2020kda
25,Unclassified,2020kep
25,Unclassified,2020kiw
25,Unclassified,2020kur
25,Unclassified,2020kxc
25,Unclassified,2020kyi
25,Unclassified,2020kzr
25,Unclassified,2020lbb
25,SNIa,2020lbo
25,Unclassified,2020let
25,Unclassified,2020lfk
25,SNIa,2020lit
25,Unclassified,2020lmv
25,Unclassified,2020lre
25,Unclassified,2020mpy
25,Unclassified,2020mql
25,Unclassified,2020ngv
25,Unclassified,2020npw
25,SNIa,2020jxq
25,Unclassified,2020kbu
25,Unclassified,2020kcw
25,Unclassified,2020knf
25,Unclassified,2020kwc
25,Unclassified,2020lcx
25,Unclassified,2020lgx
25,SNIa,2020lmg
25,Unclassified,2020lqj
25,Unclassified,2020lvf
25,Unclassified,2020lyq
25,Unclassified,2020maq
25,Unclassified,2020kci
25,Unclassified,2020kcx
25,Unclassified,2020kfd
25,Unclassified,2020kkt
25,Unclassified,2020ksk
25,Unclassified,2020lix
25,Unclassified,2020lsp
25,Unclassified,2020lza
25,Unclassified,2020ols
25,Unclassified,2020jxp
25,Unclassified,2020kbp
25,SNII,2020kjt
25,Unclassified,2020krk
25,Unclassified,2020lbp
25,Unclassified,2020lby
25,Unclassified,2020lfl
25,Unclassified,2020lqt
25,Unclassified,2020mce
25,Unclassified,2020ljb
25,Unclassified,2020kcv
25,Unclassified,2020lqi
25,SNIa,2020lek
25,Unclassified,2020kfa
25,Unclassified,2020kke
25,Unclassified,2020ksp
25,Unclassified,2020ktc
25,Unclassified,2020lfm
25,Unclassified,2020lma
25,Unclassified,2020lpz
25,SNIa,2020lql
25,Unclassified,2020llt
25,Unclassified,2020lkf
25,Unclassified,2020lkg
25,Unclassified,2020lnq
25,Unclassified,2020lir
25,Unclassified,2020ksm
25,Unclassified,2020kye
25,Unclassified,2020lee
25,Unclassified,2020ljj
26,SNIa,2020mga
26,Unclassified,2020mpz
26,SNIa,2020nin
26,Unclassified,2020nye
26,Unclassified,2020olz
26,Unclassified,2020onc
26,Unclassified,2020osp
26,Unclassified,2020oxx
26,SNIa,2020ocw
26,Unclassified,2020mfz
26,Unclassified,2020mqx
26,Unclassified,2020nhc
26,Unclassified,2020nhg
26,Unclassified,2020nmt
26,Unclassified,2020nne
26,SNIa,2020npk
26,Unclassified,2020nxg
26,Unclassified,2020nxj
26,Unclassified,2020oap
26,Unclassified,2020odg
26,Unclassified,2020mjr
26,Unclassified,2020mfe
26,Unclassified,2020mkd
26,Unclassified,2020mqq
26,Unclassified,2020mtr
26,Unclassified,2020myw
26,Unclassified,2020nbr
26,Unclassified,2020ncp
26,Unclassified,2020nen
26,Unclassified,2020nig
26,Unclassified,2020njy
26,Unclassified,2020nmk
26,Unclassified,2020nul
26,Unclassified,2020owj
26,Unclassified,2020mez
26,Unclassified,2020mwh
26,Unclassified,2020nft
26,Unclassified,2020nni
26,Unclassified,2020nph
26,Unclassified,2020nvz
26,Unclassified,2020oih
26,Unclassified,2020oni
26,Unclassified,2020orz
26,Unclassified,2020mgb
26,SNII,2020mst
26,Unclassified,2020nav
26,Unclassified,2020njs
26,Unclassified,2020nlc
26,SNIa,2020npt
26,Unclassified,2020nrr
26,Unclassified,2020nxm
26,Unclassified,2020nxy
26,Unclassified,2020oxh
26,SNIbn,2020mso
26,Unclassified,2020mjv
26,Unclassified,2020mum
26,Unclassified,2020muq
26,Unclassified,2020nel
26,Unclassified,2020nfa
26,Unclassified,2020nwk
26,Unclassified,2020nwm
26,Unclassified,2020okl
26,Unclassified,2020onk
26,SNIa,2020mpu
26,SNIa-91bg-lik,e 2020mfd
26,Unclassified,2020mjx
26,Unclassified,2020mjy
26,Unclassified,2020mkr
26,Unclassified,2020msw
26,Unclassified,2020myz
26,Unclassified,2020nml
26,Unclassified,2020npe
26,Unclassified,2020nzx
26,Unclassified,2020oah
26,Unclassified,2020oif
26,Unclassified,2020oko
26,Unclassified,2020osq
26,Unclassified,2020oxo
26,Unclassified,2020mjw
26,Unclassified,2020mki
26,Unclassified,2020mla
26,Unclassified,2020msv
26,Unclassified,2020npi
26,Unclassified,2020nqk
26,SNIa,2020nxh
26,Unclassified,2020mjz
26,Unclassified,2020mrl
26,Unclassified,2020mrz
26,Unclassified,2020msh
26,Unclassified,2020msp
26,Unclassified,2020nbq
26,Unclassified,2020nmu
26,Unclassified,2020nrn
26,Unclassified,2020nsf
26,Unclassified,2020nzo
26,Unclassified,2020myy
26,Unclassified,2020nfs
26,Unclassified,2020npf
26,Unclassified,2020nwd
26,Unclassified,2020nzw
26,SNIa,2020mfh
26,Unclassified,2020mqa
26,SNIa,2020muw
26,Unclassified,2020nle
26,Unclassified,2020pgj
26,Unclassified,2020mko
26,Unclassified,2020mku
26,Unclassified,2020mkw
26,Unclassified,2020mqc
26,Unclassified,2020niq
26,Unclassified,2020pok
26,Unclassified,2020nkf
26,Unclassified,2020nww
26,Unclassified,2020odh
26,Unclassified,2020mnh
26,Unclassified,2020mot
26,Unclassified,2020nnc
26,Unclassified,2020nnd
26,Unclassified,2020nrl
26,SNII,2020nyb
27,Unclassified,2020qir
27,Unclassified,2020qvc
27,Unclassified,2020pzq
27,Unclassified,2020qdp
27,SNIa,2020qdi
27,Unclassified,2020oii
27,Unclassified,2020ovo
27,Unclassified,2020qdm
27,Unclassified,2020qeb
27,Unclassified,2020six
27,Unclassified,2020qmw
27,Unclassified,2020ovx
27,Unclassified,2020qcq
27,Unclassified,2020sax
27,Unclassified,2020qsh
27,Unclassified,2020ptv
27,Unclassified,2020puq
27,Unclassified,2020qit
27,SNII,2020ppi
27,Unclassified,2020pkw
27,Unclassified,2020ork
27,Unclassified,2020ojk
27,Unclassified,2020oje
28,Unclassified,2020rxw
28,Unclassified,2020rhn
28,Unclassified,2020wnf
28,Unclassified,2020rih
28,Unclassified,2020rim
28,Unclassified,2020rkb
28,Unclassified,2020rub
28,Unclassified,2020sdv
28,Unclassified,2020sdw
28,Unclassified,2020sql
28,Unclassified,2020sqq
28,Unclassified,2020sri
28,Unclassified,2020srv
28,Unclassified,2020uic
28,Unclassified,2020vjg
28,Unclassified,2020vkv
28,Unclassified,2020wfr
28,Unclassified,2020wft
28,Unclassified,2020wkl
28,Unclassified,2020wkm
28,Unclassified,2020rdy
28,Unclassified,2020rec
28,Unclassified,2020rme
28,Unclassified,2020rzv
28,Unclassified,2020sef
28,Unclassified,2020sqg
28,Unclassified,2020uvt
28,Unclassified,2020vku
28,Unclassified,2020vxx
28,Unclassified,2020wtd
28,Unclassified,2020wte
28,Unclassified,2020wvh
28,Unclassified,2020qsj
28,Unclassified,2020qsn
28,Unclassified,2020qwq
28,Unclassified,2020rld
28,Unclassified,2020qsv
28,Unclassified,2020rsy
28,Unclassified,2020rjp
28,Unclassified,2020rru
28,Unclassified,2020rtm
28,Unclassified,2020ruv
28,Unclassified,2020rtt
28,Unclassified,2020ruw
28,Unclassified,2020ujn
28,Unclassified,2020rxa
28,Unclassified,2020rzm
28,Unclassified,2020udr
28,Unclassified,2020rxo
28,Unclassified,2020txl
29,Unclassified,2020stj
29,Unclassified,2020tdj
29,Unclassified,2020tjf
29,Unclassified,2020tpg
29,Unclassified,2020tua
29,Unclassified,2020uej
29,Unclassified,2020uey
29,Unclassified,2020vcb
29,Unclassified,2020szd
29,Unclassified,2020szg
29,Unclassified,2020tas
29,Unclassified,2020tkq
29,Unclassified,2020ttc
29,Unclassified,2020tud
29,Unclassified,2020tux
29,Unclassified,2020txa
29,Unclassified,2020txc
29,Unclassified,2020ucv
29,Unclassified,2020ugd
29,Unclassified,2020vib
29,Unclassified,2020vvn
29,Unclassified,2020wdc
29,Unclassified,2020wfd
29,Unclassified,2020wwz
29,Unclassified,2020xaf
29,Unclassified,2020tir
29,Unclassified,2020tjm
29,Unclassified,2020tme
29,Unclassified,2020ttq
29,Unclassified,2020txr
29,Unclassified,2020uos
29,Unclassified,2020uoy
29,Unclassified,2020uuq
29,Unclassified,2020uus
29,Unclassified,2020uwd
29,Unclassified,2020vie
29,Unclassified,2020vsh
29,Unclassified,2020vtd
29,Unclassified,2020vtg
29,Unclassified,2020vul
29,Unclassified,2020wfc
29,Unclassified,2020wgu
29,Unclassified,2020wkf
29,Unclassified,2020wlr
29,Unclassified,2020xak
29,Unclassified,2020yne
29,Unclassified,2020zui
29,SNIa,2020tjo
29,Unclassified,2020ynw
29,Unclassified,2020sso
29,SNIa,2020suj
29,SNIa,2020tap
29,Unclassified,2020teo
29,Unclassified,2020tgq
29,Unclassified,2020tnk
29,Unclassified,2020twl
29,Unclassified,2020tzn
29,Unclassified,2020utb
29,Unclassified,2020vid
29,Unclassified,2020vin
29,Unclassified,2020vjx
29,Unclassified,2020vka
29,Unclassified,2020vkb
29,Unclassified,2020vlq
29,Unclassified,2020vmj
29,Unclassified,2020vtm
29,Unclassified,2020vtt
29,Unclassified,2020vyt
29,Unclassified,2020wdi
29,Unclassified,2020wfk
29,Unclassified,2020wfp
29,Unclassified,2020wkq
29,Unclassified,2020wmw
29,Unclassified,2020wno
29,Unclassified,2020wyr
29,Unclassified,2020xbw
29,SNIa,2020tld
29,Unclassified,2020tll
29,Unclassified,2020sde
29,SNIa,2020swy
29,Unclassified,2020typ
29,Unclassified,2020tje
29,Unclassified,2020tgp
29,Unclassified,2020svh
29,Unclassified,2020swi
29,Unclassified,2020yez
29,Unclassified,2020scv
29,Unclassified,2020uad
29,Unclassified,2020txu
30,Unclassified,2020uer
30,Unclassified,2020uhb
30,SNIa,2020uvg
30,Unclassified,2020uys
30,SNIa,2020vbs
30,Unclassified,2020vcl
30,SN,2020vdk
30,Unclassified,2020vgh
30,Unclassified,2020vln
30,Unclassified,2020von
30,Unclassified,2020voy
30,Unclassified,2020vpf
30,Unclassified,2020vqh
30,Unclassified,2020vss
30,Unclassified,2020vwq
30,SNIa,2020wap
30,Unclassified,2020wbh
30,Unclassified,2020wes
30,Unclassified,2020wpc
30,Unclassified,2020wre
30,Unclassified,2020wrh
30,SNIa,2020wux
30,Unclassified,2020wwl
30,Unclassified,2020xgt
30,Unclassified,2020xgu
30,Unclassified,2020xgy
30,Unclassified,2020xgz
30,Unclassified,2020xhk
30,Unclassified,2020xhl
30,Unclassified,2020xip
30,Unclassified,2020xkj
30,Unclassified,2020xku
30,Unclassified,2020yac
30,Unclassified,2020adtr
30,SNIa,2020vfa
30,Unclassified,2020tza
30,Unclassified,2020tzf
30,Unclassified,2020uaw
30,Unclassified,2020uba
30,Unclassified,2020ubc
30,Unclassified,2020udb
30,SNII,2020uwl
30,SNIa,2020uzh
30,Unclassified,2020vcd
30,Unclassified,2020vvl
30,Unclassified,2020wox
30,Unclassified,2020wwy
30,Unclassified,2020wzf
30,Unclassified,2020xdw
30,Unclassified,2020xdz
30,Unclassified,2020xev
30,Unclassified,2020xfs
30,Unclassified,2020xgp
30,Unclassified,2020xgq
30,Unclassified,2020xhn
30,Unclassified,2020xhy
30,Unclassified,2020xlc
30,Unclassified,2020xlf
30,Unclassified,2020xns
30,Unclassified,2020xqx
30,Unclassified,2020xws
30,SNIb,2020wpq
30,SNIa,2020xoc
30,SNIa,2020vem
30,SNIa,2020xsl
30,Unclassified,2020vda
30,SNIa,2020tzb
30,Unclassified,2020tzg
30,Unclassified,2020ufy
30,Unclassified,2020uko
30,SNII,2020uzx
30,Unclassified,2020vea
30,Unclassified,2020vgu
30,Unclassified,2020vvy
30,Unclassified,2020woc
30,Unclassified,2020wrl
30,Unclassified,2020xhz
30,Unclassified,2020xix
30,Unclassified,2020xiz
30,Unclassified,2020xjr
30,Unclassified,2020xpa
30,Unclassified,2020xqk
30,SNIa,2020xit
30,Unclassified,2020abwu
30,SNIa,2020wuw
30,SNIa,2020ypm
30,Unclassified,2020xhb
30,Unclassified,2020ucr
30,Unclassified,2020ucx
30,Unclassified,2020uzr
30,Unclassified,2020ven
30,Unclassified,2020vfh
30,Unclassified,2020vgs
30,Unclassified,2020vre
30,Unclassified,2020vrj
30,Unclassified,2020vrk
30,Unclassified,2020vrq
30,Unclassified,2020vrr
30,Unclassified,2020vrv
30,Unclassified,2020vsb
30,Unclassified,2020vsd
30,Unclassified,2020wcw
30,Unclassified,2020wcz
30,Unclassified,2020xcs
30,Unclassified,2020xej
30,Unclassified,2020xel
30,Unclassified,2020xgf
30,Unclassified,2020xgg
30,Unclassified,2020xho
30,Unclassified,2020xis
30,Unclassified,2020xka
30,Unclassified,2020ydp
30,Unclassified,2020yee
30,Unclassified,2020ynu
30,Unclassified,2020uyw
30,Unclassified,2020vpr
30,Unclassified,2020vqi
30,Unclassified,2020xon
30,Unclassified,2020xrw
30,Unclassified,2020xth
30,Unclassified,2020xwo
30,Unclassified,2020uxb
30,Unclassified,2020uxn
30,Unclassified,2020vbz
30,Unclassified,2020vpt
30,Unclassified,2020xto
30,Unclassified,2020ufk
30,Unclassified,2020uhs
30,Unclassified,2020veh
30,Unclassified,2020vet
30,Unclassified,2020vwt
30,Unclassified,2020wva
30,Unclassified,2020xdh
30,Unclassified,2020xdn
30,Unclassified,2020xew
30,Unclassified,2020xfd
30,Unclassified,2020xls
30,Unclassified,2020xmb
30,Unclassified,2020xme
30,Unclassified,2020xoy
30,Unclassified,2020xql
30,Unclassified,2020xqu
30,Unclassified,2020xqw
30,Unclassified,2020xqy
30,Unclassified,2020xqz
30,Unclassified,2020xra
30,Unclassified,2020xyi
30,SNII,2020uve
30,SNII,2020vcp
30,Unclassified,2020ufa
30,Unclassified,2020xjp
30,Unclassified,2020xma
30,Unclassified,2020xpi
30,Unclassified,2020xtl
30,Unclassified,2020xvg
30,Unclassified,2020yaz
30,SNIa,2020xpk
30,Unclassified,2020xwc
30,Unclassified,2020wuz
30,Unclassified,2020xsm
30,Unclassified,2020uoc
30,Unclassified,2020xuj
30,Unclassified,2020xyq
30,Unclassified,2020ybf
30,Unclassified,2020uds
30,Other,2020yjx
30,Unclassified,2020ubr
31,SNIa,2020yef
31,SNIa,2020ymv
31,SNIa-91T-like,2020yst
31,Unclassified,2020yvf
31,Unclassified,2020yxp
31,Unclassified,2020aaab
31,Unclassified,2020aaap
31,Unclassified,2020aamu
31,Unclassified,2020zif
31,Unclassified,2020zin
31,Unclassified,2020zxm
31,Unclassified,2020aaqu
31,Unclassified,2020aarz
31,Unclassified,2020abxo
31,Unclassified,2020aeat
31,Unclassified,2020aahq
31,Unclassified,2020aami
31,SNIa,2020aajf
31,Unclassified,2020yux
31,SNIa,2020yzv
31,Unclassified,2020zbp
31,Unclassified,2020zbq
31,Unclassified,2020zbs
31,Unclassified,2020zbu
31,Unclassified,2020zgr
31,Unclassified,2020zje
31,SNIa-91T-like,2020zjf
31,Unclassified,2020zjg
31,Unclassified,2020zol
31,Unclassified,2020zxu
31,Unclassified,2020zyr
31,SNIa,2020yzw
31,Unclassified,2020xzh
31,Unclassified,2020yej
31,Unclassified,2020yvr
31,Unclassified,2020aanf
31,Unclassified,2020zgf
31,SNIa,2020zpi
31,Unclassified,2020zxn
31,Unclassified,2020acpo
31,Unclassified,2020aevt
31,Unclassified,2020yzm
31,SNIa,2020zbg
31,Unclassified,2020zsh
31,Unclassified,2020zzd
31,SNIa,2020zbo
31,Unclassified,2020zcr
31,SNII,2020ykb
31,Unclassified,2020yxn
31,Unclassified,2020zhg
31,Unclassified,2020zji
31,SNIa,2020aavd
31,SNIa,2020zqo
31,Unclassified,2020ycw
31,SNIa,2020yhg
31,Unclassified,2020ykq
31,Unclassified,2020aaaj
31,Unclassified,2020zie
31,Unclassified,2020zjh
31,Unclassified,2020zna
31,Unclassified,2020zsi
31,Unclassified,2020zsz
31,Unclassified,2020zti
31,Unclassified,2020zva
31,Unclassified,2020zve
31,Unclassified,2020adch
31,SNIa,2020zbr
31,Unclassified,2020yve
31,SNIa,2020yxl
31,Unclassified,2020aanv
31,Unclassified,2020aany
31,Unclassified,2020aaog
31,Unclassified,2020zpl
31,Unclassified,2020zvf
31,Unclassified,2020aeux
31,Unclassified,2020ybm
31,Unclassified,2020zri
31,Unclassified,2020zwv
31,Unclassified,2020zxi
31,Unclassified,2020yzy
31,Unclassified,2020zbd
31,SNIIP,2020zbv
31,Unclassified,2020zwt
31,Unclassified,2020yfa
31,Unclassified,2020ych
31,Unclassified,2020zwu
31,Unclassified,2020zxg
31,Unclassified,2020zza
31,Unclassified,2020ygb
31,Unclassified,2020ygt
31,Unclassified,2020ygw
31,Unclassified,2020ywq
31,Unclassified,2020yws
31,Unclassified,2020ywu
31,Unclassified,2020ywv
31,Unclassified,2020yyt
31,Unclassified,2020yir
31,SNII,2020yzo
31,SNIa,2020xyw
31,SNIa,2020ygv
31,Unclassified,2020yjs
31,Unclassified,2020yww
31,Unclassified,2020zre
32,Unclassified,2020aagz
32,Unclassified,2020aawi
32,Unclassified,2020aawj
32,Unclassified,2020abwn
32,SNIa,2020acaj
32,Unclassified,2020achk
32,SNII,2020aczd
32,Unclassified,2020adfz
32,Unclassified,2020adkk
32,Unclassified,2020adky
32,Unclassified,2020adoj
32,Unclassified,2020aeel
32,Unclassified,2020aeey
32,Unclassified,2020aefd
32,Unclassified,2020aehp
32,Unclassified,2020aehr
32,Unclassified,2020aehv
32,Unclassified,2020aein
32,Unclassified,2020aeit
32,Unclassified,2020aeoe
32,Unclassified,2020aeto
32,Unclassified,2020aeuq
32,SNI,2020acgc
32,Unclassified,2020aexf
32,Unclassified,2020aexj
32,Unclassified,2020aexl
32,Unclassified,2020aexq
32,Unclassified,2020achj
32,Unclassified,2020aame
32,Varstar,2020aavs
32,Unclassified,2020abcd
32,SNIa,2020abdk
32,Unclassified,2020abvc
32,Unclassified,2020abxj
32,Unclassified,2020abxn
32,Unclassified,2020acax
32,Unclassified,2020acgi
32,Unclassified,2020aclq
32,Unclassified,2020adiw
32,Unclassified,2020adyz
32,Unclassified,2020aefg
32,Unclassified,2020aegb
32,Unclassified,2020aeos
32,Unclassified,2020aeot
32,Unclassified,2020aajq
32,Unclassified,2020aalz
32,Unclassified,2020aaqm
32,SNIa,2020aauh
32,Unclassified,2020absm
32,Unclassified,2020abtd
32,Unclassified,2020abwb
32,Unclassified,2020acgd
32,Unclassified,2020adff
32,Unclassified,2020aeed
32,Unclassified,2020aeeq
32,Unclassified,2020aemy
32,Unclassified,2020aeny
32,Unclassified,2020aeof
32,Unclassified,2020abuo
32,Unclassified,2020abxa
32,Unclassified,2020adbq
32,Unclassified,2020adeh
32,Unclassified,2020adth
32,Unclassified,2020aecm
32,Unclassified,2020aeee
32,Unclassified,2020aemi
32,Unclassified,2020aemn
32,Unclassified,2020aenz
32,Unclassified,2020aevq
32,Unclassified,2020ablu
32,SNIa,2020acbc
32,Unclassified,2020accy
32,Unclassified,2020acds
32,Unclassified,2020acgf
32,Unclassified,2020acqf
32,SNIa-91T-like,2020acxg
32,Unclassified,2020acxt
32,Unclassified,2020addg
32,SNIa,2020abrp
32,Unclassified,2020abjj
32,Unclassified,2020abqs
32,SNIa,2020abqy
32,Unclassified,2020abvn
32,Unclassified,2020abwr
32,Unclassified,2020acaw
32,Unclassified,2020acba
32,Unclassified,2020acnj
32,SNIa,2020acrz
32,Unclassified,2020adsj
32,SNIa,2020aarw
32,SNII,2020aatb
32,Varstar,2020aavs
32,SNIa,2020abjl
32,Unclassified,2020abof
32,Unclassified,2020abvz
32,SNIc-BL,2020abxl
32,Unclassified,2020acbp
32,Unclassified,2020acgb
32,Unclassified,2020acge
32,Unclassified,2020acls
32,Unclassified,2020acna
32,Unclassified,2020acrs
32,Unclassified,2020adda
32,Unclassified,2020adgq
32,Unclassified,2020adim
32,Unclassified,2020adnk
32,Unclassified,2020adpr
32,Unclassified,2020advu
32,Unclassified,2020adwr
32,Unclassified,2020adww
32,Unclassified,2020adyh
32,Unclassified,2020adyt
32,Unclassified,2020aeax
32,Unclassified,2020aeay
32,Unclassified,2020aecz
32,Unclassified,2020aedd
32,Unclassified,2020aehe
32,Unclassified,2020aeix
32,SNIa,2020adgj
32,Unclassified,2020aewb
32,Unclassified,2020acno
32,Unclassified,2020aafo
32,Unclassified,2020aawh
32,Unclassified,2020abez
32,SNIa,2020abqu
32,Unclassified,2020acay
32,Unclassified,2020acbf
32,Unclassified,2020accz
32,Unclassified,2020acdk
32,Unclassified,2020achi
32,SNII-pec,2020acmr
32,Unclassified,2020acpu
32,Unclassified,2020acya
32,Unclassified,2020adbn
32,Unclassified,2020adwn
32,Unclassified,2020aefr
32,Unclassified,2020aefv
32,Unclassified,2020aegs
32,Unclassified,2020aegx
32,Unclassified,2020aehy
32,Unclassified,2020aeio
32,Unclassified,2020aeip
32,Unclassified,2020aeja
32,Unclassified,2020aeqb
32,Unclassified,2020aayk
32,Unclassified,2020abbx
32,Unclassified,2020abfo
32,Unclassified,2020abgz
32,Unclassified,2020acpv
32,SNIa,2020abcr
32,Unclassified,2020abfn
32,Unclassified,2020abfw
32,Unclassified,2020abky
32,SNIa,2020acaa
32,Unclassified,2020adgv
32,Unclassified,2020aclz
32,Unclassified,2020aayb
32,Unclassified,2020abdu
32,Unclassified,2020aacy
32,Unclassified,2020aayc
32,Unclassified,2020aaye
32,Unclassified,2020aayr
32,Unclassified,2020aayt
32,Unclassified,2020aayv
32,Varstar,2020aayy
33,Unclassified,2021aaa
33,Unclassified,2021pf
33,Unclassified,2021tj
33,Unclassified,2021dv
33,Unclassified,2020aelf
33,Unclassified,2021ho
33,Unclassified,2021zr
33,Unclassified,2021pg
33,Unclassified,2020aedx
33,Unclassified,2021hi
33,Unclassified,2021jt
33,Unclassified,2021ju
33,Unclassified,2021ewe
33,SNIa,2020aesr
33,Unclassified,2021ahq
33,Unclassified,2020adjd
33,Unclassified,2021ph
33,Unclassified,2020adkr
33,SNII,2021nf
33,Unclassified,2021zd
33,Unclassified,2021ayb
33,SNIa-91T-like,2020adgf
33,Unclassified,2021zf
33,Unclassified,2021adr
33,Unclassified,2020adsx
33,Unclassified,2020aebg
34,Unclassified,2021ail
34,SNIa,2021bsp
34,SNIa,2021bzm
34,Unclassified,2021cds
34,SNIa,2021aub
34,SNIa,2021bpo
34,Unclassified,2021etl
34,Unclassified,2021hhg
34,Unclassified,2021any
34,SNIa,2021asu
34,Unclassified,2021azz
34,Unclassified,2021bda
34,Unclassified,2021bpm
34,Unclassified,2021bsa
34,Unclassified,2021cbe
34,SNIa,2021bnd
34,SNIa,2021bpn
34,Unclassified,2021dpb
34,Unclassified,2021dpc
34,Unclassified,2021ewk
34,Unclassified,2021alx
34,Unclassified,2021awg
34,Unclassified,2021bnx
34,Unclassified,2021cfb
34,Unclassified,2021cmt
34,Unclassified,2021cwy
34,Unclassified,2021dbh
34,Unclassified,2021dcj
34,SNIa-91T-like,2021bnf
34,Unclassified,2021dza
34,Unclassified,2021fbm
34,Unclassified,2021aik
34,Unclassified,2021amn
34,Unclassified,2021ats
34,Unclassified,2021aud
34,Unclassified,2021avo
34,Unclassified,2021buv
34,SNIIn,2021bxo
34,Unclassified,2021byh
34,Unclassified,2021cdd
34,Unclassified,2021ckx
34,Unclassified,2021cld
34,Unclassified,2021crg
34,Unclassified,2021fkr
34,Unclassified,2021fmc
34,SNII,2021bmc
34,Unclassified,2021bnm
34,Unclassified,2021bya
34,Unclassified,2021cef
34,Unclassified,2021dwi
34,SNIa,2021bix
34,Unclassified,2021bnt
34,Unclassified,2021buu
34,Unclassified,2021chk
34,Unclassified,2021aim
34,Unclassified,2021ann
34,Unclassified,2021biw
34,Unclassified,2021bpc
34,CV,2021bpd
34,Unclassified,2021byx
34,Unclassified,2021bzc
34,SNIa,2021caf
34,Unclassified,2021cda
34,Unclassified,2021csy
34,Unclassified,2021cby
34,Unclassified,2021cfp
34,Unclassified,2021cqi
34,Unclassified,2021etl
34,Unclassified,2021bla
34,Unclassified,2021aep
34,Unclassified,2021age
34,Unclassified,2021alw
34,Unclassified,2021bll
34,Other,2021bma
34,Unclassified,2021che
34,Unclassified,2021bfv
34,Unclassified,2021bbu
34,Unclassified,2021cag
34,Unclassified,2021bae
34,Unclassified,2021bbg
34,Unclassified,2021bhc
35,SNI,2021ckj
35,SNII,2021dbg
35,Unclassified,2021dbi
35,Unclassified,2021dyq
35,Unclassified,2021ecn
35,Unclassified,2021ecy
35,Unclassified,2021eps
35,Unclassified,2021ero
35,Unclassified,2021fav
35,Unclassified,2021fdo
35,Unclassified,2021fhk
35,Unclassified,2021fqr
35,Unclassified,2021fqt
35,Unclassified,2021mjf
35,Unclassified,2021cwz
35,Unclassified,2021ddd
35,Unclassified,2021dge
35,SNIa-91T-like,2021dsb
35,Unclassified,2021dyj
35,Unclassified,2021egm
35,Unclassified,2021eke
35,SNIa,2021dqa
35,SNIa,2021egg
35,Unclassified,2021epu
35,SNIa,2021epv
35,Unclassified,2021exv
35,Unclassified,2021eyh
35,Unclassified,2021ffv
35,Unclassified,2021gqf
35,Unclassified,2021czw
35,SNIa,2021dic
35,Unclassified,2021dqy
35,Unclassified,2021drv
35,Unclassified,2021dyi
35,Unclassified,2021dys
35,Unclassified,2021ebp
35,Unclassified,2021eei
35,SNIa,2021eng
35,Unclassified,2021etn
35,Unclassified,2021fhd
35,Unclassified,2021frl
35,Unclassified,2021gqe
35,Unclassified,2021hff
35,SNIa,2021dev
35,Unclassified,2021ckk
35,Unclassified,2021dcv
35,Unclassified,2021dfk
35,Unclassified,2021djx
35,Unclassified,2021dne
35,Unclassified,2021dqk
35,Unclassified,2021dqn
35,Unclassified,2021eac
35,Unclassified,2021edw
35,Unclassified,2021eee
35,Unclassified,2021egl
35,Unclassified,2021ert
35,Unclassified,2021fpx
35,Unclassified,2021frb
35,Unclassified,2021gsn
35,Unclassified,2021fcm
35,Unclassified,2021ctx
35,Unclassified,2021cxp
35,Unclassified,2021cya
35,Unclassified,2021dar
35,Unclassified,2021dac
